Timestamp,CurrentRPM,RotaryCurrentRPM,rotary_feedbackRPM,CurrentDirection,FeedbackRPM_Left,FeedbackRPM_Right,LeftBtn,RightBtn,ModeSwitch,DirectionBtn,RotarySwitch,Mode,BMS1_BatteryVoltage,BMS1_Current,BMS1_SOH,BMS1_Cycles,BMS1_Capacity,BMS1_MOSFET_Temperature,BMS2_BatteryVoltage,BMS2_Current,BMS2_SOH,BMS2_Cycles,BMS2_Capacity,BMS2_MOSFET_Temperature
2025-10-06 17:09:01.026,1300.6,196.5,190.4,2,943.3,1300.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5065,6.4977,100,93,45000,33
2025-10-06 17:09:02.027,1299.2,196.5,197.2,2,944.2,1298.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5066,6.4972,100,93,45000,33
2025-10-06 17:09:03.028,1301.7,197.1,196.7,2,945.9,1297.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5066,6.4972,100,93,45000,33
2025-10-06 17:09:04.030,1301.2,197.0,190.6,2,946.5,1300.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5066,6.497400000000001,100,93,45000,33
2025-10-06 17:09:05.033,1300.6,196.7,195.8,2,943.5,1300.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4976,100,93,45000,33
2025-10-06 17:09:06.034,1297.9,196.2,197.0,2,942.8,1294.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4976,100,93,45000,33
2025-10-06 17:09:07.036,1296.5,196.2,205.2,2,946.6,1298.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5065,6.497800000000001,100,93,45000,33
2025-10-06 17:09:08.037,1299.5,196.7,195.7,2,947.3,1294.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5067,6.4984,100,93,45000,33
2025-10-06 17:09:09.038,1301.0,197.0,199.9,2,951.0,1300.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5067,6.4984,100,93,45000,33
2025-10-06 17:09:10.040,1301.5,196.8,193.8,2,940.4,1297.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5065,6.4981,100,93,45000,33
2025-10-06 17:09:11.041,1300.4,196.8,196.2,2,942.5,1302.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5064,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:12.043,1301.8,197.1,199.1,2,942.0,1301.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5064,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:13.044,1302.9,197.2,199.3,2,950.3,1302.3,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5065,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:14.046,1298.6,196.6,198.4,2,943.7,1299.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4973,100,93,45000,33
2025-10-06 17:09:15.047,1300.9,196.9,201.8,2,946.2,1299.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4973,100,93,45000,33
2025-10-06 17:09:16.049,1298.7,196.5,200.3,2,943.1,1293.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5065,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:17.050,1301.2,196.5,199.0,2,944.9,1296.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5066,6.498,100,93,45000,33
2025-10-06 17:09:18.052,1297.9,195.8,200.1,2,944.7,1297.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5066,6.498,100,93,45000,33
2025-10-06 17:09:19.055,1302.4,196.5,198.4,2,945.7,1305.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:09:20.056,1298.8,196.8,197.8,2,946.3,1303.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:09:21.057,1298.4,196.2,194.0,2,942.7,1293.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:09:22.059,1300.1,196.3,198.9,2,944.6,1300.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4981,100,93,45000,33
2025-10-06 17:09:23.060,1299.9,196.5,194.6,2,942.5,1302.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5064,6.497800000000001,100,93,45000,33
2025-10-06 17:09:24.062,1300.2,196.8,198.6,2,944.0,1297.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5064,6.497800000000001,100,93,45000,33
2025-10-06 17:09:25.063,1300.7,196.9,201.3,2,946.9,1302.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5064,6.4976,100,93,45000,33
2025-10-06 17:09:26.064,1300.0,196.7,198.5,2,945.1,1302.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:09:27.065,1300.6,196.9,195.1,2,945.9,1298.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:09:28.067,1301.3,196.8,199.2,2,946.2,1300.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:09:29.068,1299.9,196.7,196.3,2,948.3,1299.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4984,100,93,45000,33
2025-10-06 17:09:30.070,1297.9,196.4,197.8,2,943.2,1300.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4984,100,93,45000,33
2025-10-06 17:09:31.071,1299.7,196.7,196.6,2,938.6,1300.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5065,6.4984,100,93,45000,33
2025-10-06 17:09:32.072,1300.0,196.8,198.2,2,945.4,1302.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5064,6.497800000000001,100,93,45000,33
2025-10-06 17:09:33.073,1303.0,198.5,196.3,2,943.8,1303.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5064,6.497800000000001,100,93,45000,33
2025-10-06 17:09:34.075,1306.1,197.8,199.5,2,946.3,1302.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:35.076,1305.8,197.7,196.4,2,945.2,1309.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4972,100,93,45000,33
2025-10-06 17:09:36.077,1305.3,197.5,187.7,2,945.7,1306.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4972,100,93,45000,33
2025-10-06 17:09:37.079,1304.2,197.6,195.8,2,947.0,1304.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4984,100,93,45000,33
2025-10-06 17:09:38.081,1304.0,197.3,198.8,2,946.5,1302.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:09:39.082,1302.7,197.0,199.4,2,946.0,1304.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:09:40.085,1304.0,197.3,195.6,2,941.2,1303.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5063,6.4981,100,93,45000,33
2025-10-06 17:09:41.086,1303.1,197.2,194.7,2,945.9,1306.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4981,100,93,45000,33
2025-10-06 17:09:42.087,1302.2,197.3,197.4,2,944.3,1303.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4981,100,93,45000,33
2025-10-06 17:09:43.089,1307.6,197.5,193.2,2,943.8,1304.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.498,100,93,45000,33
2025-10-06 17:09:44.090,1308.8,197.7,194.5,2,941.1,1307.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4977,100,93,45000,33
2025-10-06 17:09:45.091,1303.5,197.2,195.3,2,944.1,1302.8,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4977,100,93,45000,33
2025-10-06 17:09:46.093,1307.2,197.8,200.4,2,943.3,1306.8,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.497800000000001,100,93,45000,33
2025-10-06 17:09:47.094,1305.2,197.7,199.1,2,945.0,1305.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:48.097,1307.9,198.1,198.5,2,944.2,1308.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4979000000000005,100,93,45000,33
2025-10-06 17:09:49.098,1305.4,197.4,196.0,2,944.8,1303.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:09:50.099,1304.7,197.7,200.5,2,942.4,1306.9,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.498200000000001,100,93,45000,33
2025-10-06 17:09:51.101,1302.9,197.4,200.9,2,946.1,1302.8,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.498200000000001,100,93,45000,33
2025-10-06 17:09:52.104,1302.8,197.1,195.1,2,947.7,1303.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498,100,93,45000,33
2025-10-06 17:09:53.105,1303.0,197.0,189.1,2,939.7,1305.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5060,6.497800000000001,100,93,45000,33
2025-10-06 17:09:54.106,1303.4,197.1,195.8,2,943.3,1304.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5060,6.497800000000001,100,93,45000,33
2025-10-06 17:09:55.108,1300.1,196.6,197.3,2,944.0,1305.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498200000000001,100,93,45000,33
2025-10-06 17:09:56.109,1298.1,197.2,193.2,2,944.0,1301.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:09:57.110,1299.8,196.9,196.1,2,945.0,1293.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:09:58.111,1298.7,196.4,198.7,2,946.7,1299.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498600000000001,100,93,45000,33
2025-10-06 17:09:59.113,1299.7,196.6,196.7,2,946.7,1301.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4979000000000005,100,93,45000,33
2025-10-06 17:10:00.115,1300.2,197.0,198.3,2,944.1,1298.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4979000000000005,100,93,45000,33
2025-10-06 17:10:01.116,1298.5,196.5,193.5,2,945.4,1299.6,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4983,100,93,45000,33
2025-10-06 17:10:02.117,1298.9,196.4,193.9,2,947.3,1295.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4983,100,93,45000,33
2025-10-06 17:10:03.119,1294.2,195.9,192.8,2,947.0,1292.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4983,100,93,45000,33
2025-10-06 17:10:04.121,1296.4,196.2,194.4,2,942.8,1293.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4981,100,93,45000,33
2025-10-06 17:10:05.123,1298.9,196.4,197.7,2,943.3,1295.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498200000000001,100,93,45000,33
2025-10-06 17:10:06.125,1300.5,196.9,199.3,2,945.1,1298.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498200000000001,100,93,45000,33
2025-10-06 17:10:07.127,1300.1,196.9,200.4,2,942.8,1297.1,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5059,6.4976,100,93,45000,33
2025-10-06 17:10:08.128,1297.3,196.3,199.9,2,947.0,1296.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5063,6.497800000000001,100,93,45000,33
2025-10-06 17:10:09.131,1298.2,196.5,193.6,2,945.3,1299.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5063,6.497800000000001,100,93,45000,33
2025-10-06 17:10:10.132,1302.7,197.3,195.8,2,941.7,1298.2,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4985,100,93,45000,33
2025-10-06 17:10:11.133,1304.9,197.7,198.7,2,941.9,1304.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:10:12.135,1303.6,196.9,203.5,2,943.3,1309.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:10:13.136,1300.8,196.8,198.4,2,946.5,1300.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:10:14.137,1300.7,196.7,194.8,2,947.6,1301.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4977,100,93,45000,33
2025-10-06 17:10:15.138,1299.8,196.9,199.1,2,945.3,1300.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5063,6.4977,100,93,45000,33
2025-10-06 17:10:16.140,1298.8,196.2,196.1,2,943.1,1299.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:10:17.141,1299.9,196.7,195.7,2,952.5,1298.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:10:18.142,1300.8,196.9,195.6,2,944.6,1299.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.498,100,93,45000,33
2025-10-06 17:10:19.143,1302.1,196.9,194.0,2,945.2,1300.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498,100,93,45000,33
2025-10-06 17:10:20.145,1299.6,196.5,194.8,2,944.8,1303.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498600000000001,100,93,45000,33
2025-10-06 17:10:21.146,1303.1,196.9,198.9,2,944.3,1303.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498600000000001,100,93,45000,33
2025-10-06 17:10:22.148,1303.5,197.1,197.1,2,945.9,1299.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.498,100,93,45000,33
2025-10-06 17:10:23.149,1303.5,196.9,203.6,2,947.9,1304.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.4977,100,93,45000,33
2025-10-06 17:10:24.151,1302.4,196.8,201.0,2,945.0,1302.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5062,6.4977,100,93,45000,33
2025-10-06 17:10:25.153,1301.3,196.8,191.2,2,945.7,1302.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.498,100,93,45000,33
2025-10-06 17:10:26.155,1303.1,197.2,195.4,2,940.9,1300.2,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4975000000000005,100,93,45000,33
2025-10-06 17:10:27.156,1302.4,197.3,196.2,2,947.2,1304.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4975000000000005,100,93,45000,33
2025-10-06 17:10:28.158,1305.5,198.9,193.6,2,942.4,1305.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.4977,100,93,45000,33
2025-10-06 17:10:29.159,1309.2,198.3,197.8,2,945.4,1314.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,32
2025-10-06 17:10:30.161,1307.3,197.4,198.3,2,944.9,1306.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:10:31.162,1303.6,197.3,195.0,2,940.6,1303.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.498,100,93,45000,33
2025-10-06 17:10:32.164,1302.0,197.3,198.6,2,949.8,1301.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4981,100,93,45000,33
2025-10-06 17:10:33.166,1299.9,196.6,195.8,2,947.8,1299.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4981,100,93,45000,33
2025-10-06 17:10:34.168,1298.8,196.4,191.6,2,947.6,1298.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:10:35.169,1300.3,197.1,190.9,2,945.1,1301.8,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.497800000000001,100,93,45000,33
2025-10-06 17:10:36.172,1302.1,196.9,200.6,2,949.1,1299.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.497800000000001,100,93,45000,33
2025-10-06 17:10:37.173,1302.3,197.2,193.8,2,943.7,1301.4,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5060,6.4979000000000005,100,93,45000,33
2025-10-06 17:10:38.175,1302.8,197.2,196.4,2,947.7,1304.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:10:39.176,1302.9,197.4,197.9,2,945.2,1301.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:10:40.177,1298.1,195.9,192.8,2,947.8,1301.0,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4977,100,93,45000,33
2025-10-06 17:10:41.179,1303.8,196.4,198.6,2,946.0,1295.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:10:42.181,1297.0,196.2,196.5,2,940.0,1295.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.498200000000001,100,93,45000,33
2025-10-06 17:10:43.183,1296.4,196.4,200.9,2,942.6,1298.2,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5062,6.4981,100,93,45000,33
2025-10-06 17:10:44.185,1296.0,195.9,200.4,2,942.1,1293.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.497800000000001,100,93,45000,33
2025-10-06 17:10:45.186,1295.3,196.1,190.1,2,945.3,1297.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.497800000000001,100,93,45000,33
2025-10-06 17:10:46.188,1294.3,195.6,199.6,2,946.6,1290.7,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5062,6.4979000000000005,100,93,45000,33
2025-10-06 17:10:47.189,1296.3,196.0,200.1,2,943.8,1298.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4976,100,93,45000,33
2025-10-06 17:10:48.190,1294.3,196.1,200.1,2,942.0,1294.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4976,100,93,45000,33
2025-10-06 17:10:49.191,1295.8,196.1,200.2,2,948.6,1298.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.4981,100,93,45000,33
2025-10-06 17:10:50.192,1295.2,196.1,198.5,2,943.8,1298.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.498200000000001,100,93,45000,33
2025-10-06 17:10:51.194,1294.4,195.9,192.5,2,945.1,1294.6,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.498200000000001,100,93,45000,33
2025-10-06 17:10:52.195,1285.7,194.9,195.6,2,946.2,1283.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4983,100,93,45000,33
2025-10-06 17:10:53.198,1295.4,196.1,192.5,2,948.7,1293.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.4984,100,93,45000,33
2025-10-06 17:10:54.199,1297.4,196.1,196.5,2,944.5,1297.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.4984,100,93,45000,33
2025-10-06 17:10:55.200,1295.5,196.2,194.8,2,945.1,1296.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4977,100,93,45000,33
2025-10-06 17:10:56.201,1295.9,195.0,196.9,2,946.7,1293.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.498,100,93,45000,33
2025-10-06 17:10:57.203,1293.3,195.6,189.6,2,943.6,1296.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.498,100,93,45000,33
2025-10-06 17:10:58.204,1294.4,196.3,200.2,2,942.7,1293.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4979000000000005,100,93,45000,33
2025-10-06 17:10:59.205,1295.0,195.4,197.9,2,942.8,1297.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.497400000000001,100,93,45000,33
2025-10-06 17:11:00.206,1289.6,195.0,193.7,2,943.3,1286.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.497400000000001,100,93,45000,33
2025-10-06 17:11:01.207,1293.1,196.4,198.0,2,943.4,1296.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4985,100,93,45000,33
2025-10-06 17:11:02.208,1295.4,195.9,198.3,2,945.6,1298.6,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4983,100,93,45000,33
2025-10-06 17:11:03.210,1296.1,196.2,198.6,2,943.7,1293.2,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5061,6.4983,100,93,45000,33
2025-10-06 17:11:04.211,1294.3,196.1,197.3,2,941.2,1296.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.4979000000000005,100,93,45000,33
2025-10-06 17:11:05.212,1294.3,195.8,194.7,2,945.5,1294.9,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:11:06.214,1297.0,195.6,189.5,2,943.1,1293.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5061,6.498,100,93,45000,33
2025-10-06 17:11:07.215,1296.3,195.9,190.3,2,946.8,1298.2,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5060,6.497800000000001,100,93,45000,33
2025-10-06 17:11:08.217,1295.6,195.8,193.6,2,947.0,1294.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.4977,100,93,45000,33
2025-10-06 17:11:09.219,1289.4,194.7,196.3,2,948.1,1294.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.4977,100,93,45000,33
2025-10-06 17:11:10.221,1288.8,194.8,188.1,2,945.9,1289.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.497800000000001,100,93,45000,33
2025-10-06 17:11:11.222,1288.1,195.0,191.5,2,939.7,1288.9,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.4983,100,93,45000,33
2025-10-06 17:11:12.224,1289.8,195.1,193.0,2,945.8,1287.1,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.4983,100,93,45000,33
2025-10-06 17:11:13.226,1293.1,195.5,193.2,2,944.1,1295.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5060,6.4985,100,93,45000,33
2025-10-06 17:11:14.227,1293.2,196.7,195.2,2,944.8,1288.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498200000000001,100,93,45000,33
2025-10-06 17:11:15.228,1292.5,195.5,197.5,2,948.1,1293.6,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498200000000001,100,93,45000,33
2025-10-06 17:11:16.229,1295.1,196.1,203.0,2,943.5,1295.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4981,100,93,45000,33
2025-10-06 17:11:17.232,1299.8,196.5,195.6,2,946.4,1297.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4981,100,93,45000,33
2025-10-06 17:11:18.234,1292.3,195.4,196.8,2,947.3,1290.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.4981,100,93,45000,33
2025-10-06 17:11:19.235,1290.4,195.1,196.7,2,942.6,1288.7,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5059,6.4972,100,93,45000,33
2025-10-06 17:11:20.237,1304.6,197.7,196.8,2,939.6,1293.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498,100,93,45000,33
2025-10-06 17:11:21.238,1294.9,195.9,190.9,2,945.6,1289.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498,100,93,45000,33
2025-10-06 17:11:22.239,1295.0,195.8,199.4,2,944.5,1294.4,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.4981,100,93,45000,33
2025-10-06 17:11:23.240,1290.7,196.1,192.9,2,944.0,1290.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498600000000001,100,93,45000,33
2025-10-06 17:11:24.241,1290.4,195.4,197.8,2,948.0,1285.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5057,6.498600000000001,100,93,45000,33
2025-10-06 17:11:25.242,1295.4,195.9,199.9,2,944.5,1291.2,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5058,6.498200000000001,100,93,45000,33
2025-10-06 17:11:26.244,1297.7,196.2,198.6,2,945.2,1299.5,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5059,6.4979000000000005,100,93,45000,33
2025-10-06 17:11:27.245,1299.4,196.5,194.8,2,944.2,1300.4,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5059,6.4979000000000005,100,93,45000,33
2025-10-06 17:11:28.246,1299.0,196.7,195.1,2,941.5,1304.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5059,6.498,100,93,45000,33
2025-10-06 17:11:29.247,1300.3,196.9,196.6,2,942.7,1300.3,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.497800000000001,100,93,45000,33
2025-10-06 17:11:30.249,1302.2,197.1,196.7,2,945.3,1303.9,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5058,6.497800000000001,100,93,45000,33
2025-10-06 17:11:31.251,1299.6,196.3,195.7,2,944.6,1296.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5056,6.498,100,93,45000,33
2025-10-06 17:11:32.253,1295.4,195.8,188.7,2,945.8,1294.9,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5060,6.4984,100,93,45000,33
2025-10-06 17:11:33.254,1292.5,195.6,195.9,2,946.5,1293.9,0,0,1,1,1,0,4679,0.0,100,93,45000,31,5060,6.4984,100,93,45000,33
2025-10-06 17:11:34.256,1290.2,195.0,198.1,2,946.7,1289.8,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5056,6.498200000000001,100,93,45000,33
2025-10-06 17:11:35.258,1288.0,195.0,196.2,2,943.8,1285.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5055,6.4985,100,93,45000,33
2025-10-06 17:11:36.260,1285.4,194.3,195.1,2,947.7,1284.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5055,6.4985,100,93,45000,33
2025-10-06 17:11:37.261,1289.1,195.7,194.3,2,947.0,1285.5,0,0,1,1,1,0,4680,0.0,100,93,45000,31,5057,6.4981,100,93,45000,33
2025-10-06 17:11:38.263,1292.8,195.4,196.5,2,943.2,1292.1,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5059,6.4984,100,93,45000,33
2025-10-06 17:11:39.265,1295.7,195.9,195.6,2,944.4,1293.3,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5059,6.4984,100,93,45000,33
2025-10-06 17:11:40.267,1293.9,195.8,195.6,2,945.9,1296.8,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5056,6.4983,100,93,45000,33
2025-10-06 17:11:41.269,1293.2,195.3,198.5,2,945.4,1295.0,0,0,1,1,1,0,4681,0.0,100,93,45000,31,5056,6.498600000000001,100,93,45000,33
